Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
"Malawi","Chilumba","Maize","Retail",2012,08,53.21,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Maize","Retail",2012,09,57.6333,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Maize","Retail",2012,10,59.83,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Maize","Retail",2012,11,71.54,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Maize","Retail",2012,12,79.08,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Maize","Retail",2013,01,128.83,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Maize","Retail",2013,02,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2013,03,152.93,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Maize","Retail",2013,04,121.96,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Maize","Retail",2013,05,52.49,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Maize","Retail",2013,06,88.03,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Maize","Retail",2013,07,98.44,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Maize","Retail",2013,08,123.45,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Maize","Retail",2013,09,132.48,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Maize","Retail",2013,10,136.1,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Maize","Retail",2013,11,135.6,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Maize","Retail",2013,12,142.59,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Maize","Retail",2014,01,155.62,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Maize","Retail",2014,02,144.29,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2014,03,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2014,04,131.3475,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Maize","Retail",2014,05,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2014,06,59.8825,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2014,07,59.33,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2014,08,82.9,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2014,09,95.555,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2014,10,96.87,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2014,11,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2014,12,90.41,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2015,01,100.57,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2015,02,107.61,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2015,03,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2015,04,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2015,05,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2015,06,85.04,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2015,07,97.514,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2015,08,116.015,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2015,09,126.968,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2015,10,130.1875,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2015,11,129.36,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2015,12,131.21,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2016,01,193.88,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2016,02,256.2733,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2016,03,215.05,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2016,04,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2016,05,146.8325,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2016,06,217.378,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2016,07,246.3333,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2016,08,244.485,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2016,09,243.225,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2016,10,254.59,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2016,11,265.756,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2016,12,274.935,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2017,01,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2017,02,265.2425,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2017,03,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2017,04,211.235,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2017,05,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2017,06,128.9,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2017,07,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2017,08,117.322,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2017,09,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2017,10,158.325,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2017,11,118.318,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2017,12,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2018,01,129.93,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2018,02,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2018,03,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2018,04,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2018,05,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2018,06,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2018,07,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2018,08,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2018,09,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2018,10,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2018,11,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2018,12,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2019,01,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2019,02,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2019,03,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2019,04,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2019,05,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2019,06,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2019,07,145.16,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2019,08,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2019,09,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2019,10,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2019,11,241.525,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Maize","Retail",2019,12,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2020,01,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2020,02,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2020,03,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2020,04,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2020,05,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2020,06,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2020,07,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2020,08,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2020,09,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2020,10,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2020,11,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2020,12,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2021,01,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2021,02,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2021,03,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2021,04,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2021,05,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2021,06,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2021,07,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2021,08,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2021,09,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2021,10,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2021,11,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2021,12,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2022,01,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2022,02,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2022,03,,KG,MWK,""
"Malawi","Chilumba","Maize","Retail",2022,04,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2003,01,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2003,02,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2003,03,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2003,04,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2003,05,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2003,06,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2003,07,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2003,08,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2003,09,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2003,10,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2003,11,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2003,12,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2004,01,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2004,02,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2004,03,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2004,04,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2004,05,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2004,06,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2004,07,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2004,08,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2004,09,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2004,10,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2004,11,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2004,12,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2005,01,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2005,02,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2005,03,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2005,04,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2005,05,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2005,06,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2005,07,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2005,08,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2005,09,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2005,10,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2005,11,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2005,12,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2006,01,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2006,02,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2006,03,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2006,04,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2006,05,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2006,06,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2006,07,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2006,08,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2006,09,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2006,10,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2006,11,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2006,12,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2007,01,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2007,02,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2007,03,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2007,04,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2007,05,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2007,06,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2007,07,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2007,08,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2007,09,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2007,10,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2007,11,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2007,12,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2008,01,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2008,02,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2008,03,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2008,04,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2008,05,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2008,06,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2008,07,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2008,08,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2008,09,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2008,10,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2008,11,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2008,12,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2009,01,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2009,02,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2009,03,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2009,04,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2009,05,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2009,06,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2009,07,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2009,08,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2009,09,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2009,10,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2009,11,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2009,12,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2010,01,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2010,02,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2010,03,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2010,04,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2010,05,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2010,06,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2010,07,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2010,08,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2010,09,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2010,10,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2010,11,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2010,12,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2011,01,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2011,02,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2011,03,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2011,04,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2011,05,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2011,06,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2011,07,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2011,08,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2011,09,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2011,10,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2011,11,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2011,12,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2012,01,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2012,02,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2012,03,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2012,04,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2012,05,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2012,06,187.24,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2012,07,215.895,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2012,08,223.03,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2012,09,229.19,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2012,10,245.36,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2012,11,299.05,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2012,12,294.44,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2013,01,312.41,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2013,02,455.85,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2013,03,327.74,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2013,04,311.26,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2013,05,466.03,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2013,06,210.28,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2013,07,232.44,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2013,08,232.44,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2013,09,284.2,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2013,10,281.55,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2013,11,274.02,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2013,12,246.31,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2014,01,241.45,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2014,02,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2014,03,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2014,04,266.355,KG,MWK,"Ministry of Agriculture"
"Malawi","Chilumba","Rice","Retail",2014,05,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2014,06,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2014,07,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2014,08,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2014,09,234.26,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2014,10,252.958,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2014,11,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2014,12,249.3633,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2015,01,267.375,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2015,02,268.235,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2015,03,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2015,04,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2015,05,290.575,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2015,06,278.72,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2015,07,299.23,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2015,08,313.7725,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2015,09,334.426,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2015,10,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2015,11,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2015,12,416.13,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2016,01,415.6133,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2016,02,445.3567,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2016,03,478.81,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2016,04,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2016,05,308.5075,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2016,06,441.86,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2016,07,499.7233,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2016,08,548.955,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2016,09,573.995,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2016,10,559.73,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2016,11,665.666,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2016,12,596.985,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2017,01,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2017,02,663.6075,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2017,03,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2017,04,519.1525,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2017,05,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2017,06,354.6375,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2017,07,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2017,08,348.21,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2017,09,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2017,10,463.99,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2017,11,480.424,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2017,12,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2018,01,551.53,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2018,02,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2018,03,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2018,04,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2018,05,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2018,06,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2018,07,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2018,08,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2018,09,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2018,10,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2018,11,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2018,12,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2019,01,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2019,02,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2019,03,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2019,04,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2019,05,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2019,06,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2019,07,510.75,KG,MWK,"Ministry of Agriculture and Food Security"
"Malawi","Chilumba","Rice","Retail",2019,08,,KG,MWK,""
"Malawi","Chilumba","Rice","Retail",2019,09,,KG,MWK,""
